Time,X_CrestFactor,X_Deviation,X_Displacement,X_Kurtosis,X_OAVelocity,X_Peakmg,X_RMSmg,X_Skewness,Y_CrestFactor,Y_Deviation,Y_Displacement,Y_Kurtosis,Y_OAVelocity,Y_Peakmg,Y_RMSmg,Y_Skewness,Z_CrestFactor,Z_Deviation,Z_Displacement,Z_Kurtosis,Z_OAVelocity,Z_Peakmg,Z_RMSmg,Z_Skewness,Temp_SenVal,INV.HZ,INV.KW,RPM,馬達級數,DESCRIPION
2021/9/25 18:06,349,127,352,-3,1358,1638,1158,2,258,100,176,-4,966,1300,919,0,343,86,98,-23,681,1192,842,14,42437,53.39,62.8766,3600,2,聯軸器
2021/9/25 18:06,349,127,352,-3,1358,1638,1158,2,315,102,188,-8,982,1331,941,-6,343,86,98,-23,681,1192,842,14,41250,53.39,62.8766,3600,2,聯軸器
2021/9/25 19:06,337,129,320,3,1270,1664,1176,-3,315,102,188,-8,982,1331,941,-6,330,86,99,-22,680,1199,848,14,45875,53.36,63.0419,3600,2,聯軸器
2021/9/25 19:06,337,129,320,3,1270,1664,1176,-3,328,104,176,-12,964,1365,965,-9,330,86,99,-22,680,1199,848,14,45562,53.36,63.0419,3600,2,聯軸器
2021/9/25 20:06,283,129,336,-2,1357,1634,1155,-6,328,104,176,-12,964,1365,965,-9,332,86,105,-26,673,1184,837,7,45500,53.39,62.6276,3600,2,聯軸器
2021/9/25 20:06,283,129,336,-2,1357,1634,1155,-6,252,102,198,-13,979,1329,940,-8,332,86,105,-26,673,1184,837,7,45375,53.39,62.6276,3600,2,聯軸器
2021/9/25 21:06,405,129,385,13,1408,1629,1152,-1,252,102,198,-13,979,1329,940,-8,325,86,104,-29,671,1197,846,10,68,53.43,62.8896,3600,2,聯軸器
2021/9/25 21:06,405,129,385,13,1408,1629,1152,-1,253,102,213,-6,1006,1340,947,-1,325,86,104,-29,671,1197,846,10,45562,53.43,62.8896,3600,2,聯軸器
2021/9/25 22:06,359,128,391,7,1432,1627,1151,-4,253,102,213,-6,1006,1340,947,-1,347,86,105,-13,671,1197,846,19,45437,53.37,63.0115,3600,2,聯軸器
2021/9/25 22:06,359,128,391,7,1432,1627,1151,-4,275,102,205,0,1002,1338,946,-2,347,86,105,-13,671,1197,846,19,45562,53.37,63.0115,3600,2,聯軸器
2021/9/26 00:06,388,130,414,-5,1440,1678,1187,-3,275,102,205,0,1002,1338,946,-2,348,85,107,-17,671,1184,837,22,45375,53.43,63.487,3600,2,聯軸器
2021/9/26 00:06,388,130,414,-5,1440,1678,1187,-3,328,102,192,-7,988,1353,956,-5,348,85,107,-17,671,1184,837,22,45375,53.43,63.487,3600,2,聯軸器
2021/9/26 01:06,311,129,424,9,1434,1663,1176,-7,328,102,192,-7,988,1353,956,-5,307,86,107,-23,677,1195,845,0,46687,53.42,63.0405,3600,2,聯軸器
2021/9/26 01:06,311,129,424,9,1434,1663,1176,-7,313,103,199,-12,973,1333,943,-5,307,86,107,-23,677,1195,845,0,46687,53.42,63.0405,3600,2,聯軸器
2021/9/26 02:06,389,127,366,2,1363,1606,1136,-8,313,103,199,-12,973,1333,943,-5,303,86,118,-30,675,1192,843,1,46625,53.39,63.2,3600,2,聯軸器
2021/9/26 02:06,389,127,366,2,1363,1606,1136,-8,329,103,222,-12,1006,1355,958,-9,303,86,118,-30,675,1192,843,1,46750,53.39,63.2,3600,2,聯軸器
2021/9/26 03:06,362,128,402,5,1407,1644,1163,-6,329,103,222,-12,1006,1355,958,-9,330,85,115,-21,677,1168,826,17,46750,53.36,62.8836,3600,2,聯軸器
2021/9/26 03:06,362,128,402,5,1407,1644,1163,-6,261,102,182,-6,981,1342,949,-10,330,85,115,-21,677,1168,826,17,46812,53.36,62.8836,3600,2,聯軸器
2021/9/26 04:06,296,130,407,5,1466,1651,1168,-7,261,102,182,-6,981,1342,949,-10,335,85,108,-29,672,1170,827,16,46562,53.37,63.1706,3600,2,聯軸器
2021/9/26 04:06,296,130,407,5,1466,1651,1168,-7,355,104,150,-9,907,1378,974,-6,335,85,108,-29,672,1170,827,16,46875,53.37,63.1706,3600,2,聯軸器
2021/9/26 05:06,321,130,372,-2,1392,1669,1180,-5,355,104,150,-9,907,1378,974,-6,338,86,75,-22,655,1199,848,12,46375,53.37,62.6867,3600,2,聯軸器
2021/9/26 05:06,321,130,372,-2,1392,1669,1180,-5,342,103,188,-5,958,1359,961,-9,338,86,75,-22,655,1199,848,12,47250,53.37,62.6867,3600,2,聯軸器
2021/9/26 06:06,364,130,329,-5,1316,1659,1173,-2,342,103,188,-5,958,1359,961,-9,349,85,99,-18,670,1170,827,18,46750,53.36,63.0687,3600,2,聯軸器
2021/9/26 06:06,364,130,329,-5,1316,1659,1173,-2,241,106,191,-10,999,1392,984,-6,349,85,99,-18,670,1170,827,18,46437,53.36,63.0687,3600,2,聯軸器
2021/9/26 07:06,340,134,424,-6,1485,1719,1216,-7,241,106,191,-10,999,1392,984,-6,318,88,107,-27,688,1201,849,10,46375,53.44,63.0272,3600,2,聯軸器
2021/9/26 07:06,340,134,424,-6,1485,1719,1216,-7,247,104,192,-15,996,1360,962,-5,318,88,107,-27,688,1201,849,10,34687,53.44,63.0272,3600,2,聯軸器
2021/9/26 08:06,343,133,437,1,1460,1715,1212,-5,247,104,192,-15,996,1360,962,-5,331,89,109,-23,691,1236,874,22,34437,53.39,63.069,3600,2,聯軸器
2021/9/26 08:06,343,133,437,1,1460,1715,1212,-5,309,103,185,3,1007,1347,953,-9,331,89,109,-23,691,1236,874,22,46687,53.39,63.069,3600,2,聯軸器
2021/9/26 09:06,384,131,404,-4,1426,1675,1184,-3,309,103,185,3,1007,1347,953,-9,334,84,111,-20,690,1169,827,16,46687,53.43,63.013,3600,2,聯軸器
2021/9/26 09:06,384,131,404,-4,1426,1675,1184,-3,338,104,197,-3,974,1366,966,-6,334,84,111,-20,690,1169,827,16,46812,53.43,63.013,3600,2,聯軸器
2021/9/26 10:06,352,131,409,-2,1412,1665,1177,-9,338,101,183,-15,942,1324,936,-5,337,88,111,-14,684,1211,856,2,46812,53.41,64.1254,3600,2,聯軸器
2021/9/26 11:06,372,131,414,0,1397,1669,1180,-2,338,101,183,-15,942,1324,936,-5,304,89,94,-25,676,1226,867,-3,46750,53.44,63.3149,3600,2,聯軸器
2021/9/26 11:06,372,131,414,0,1397,1669,1180,-2,246,106,193,-10,995,1388,981,-11,304,89,94,-25,676,1226,867,-3,46750,53.44,63.3149,3600,2,聯軸器
2021/9/26 12:06,381,135,368,-2,1358,1727,1221,-2,246,106,193,-10,995,1388,981,-11,343,89,126,-20,703,1230,870,23,46812,53.39,62.5256,3600,2,聯軸器
2021/9/26 12:06,381,135,368,-2,1358,1727,1221,-2,355,106,170,0,955,1400,990,-7,343,89,126,-20,703,1230,870,23,46750,53.39,62.5256,3600,2,聯軸器
2021/9/26 13:06,381,136,333,4,1335,1741,1231,-9,355,106,170,0,955,1400,990,-7,330,86,90,-28,660,1190,842,19,46750,53.3,62.6521,3600,2,聯軸器
2021/9/26 13:06,381,136,333,4,1335,1741,1231,-9,243,109,188,-9,1009,1441,1019,-6,330,86,90,-28,660,1190,842,19,47000,53.3,62.6521,3600,2,聯軸器
2021/9/26 14:06,355,135,397,1,1444,1736,1227,-9,243,109,188,-9,1009,1441,1019,-6,334,86,100,-22,676,1197,846,19,47000,53.4,62.8213,3600,2,聯軸器
2021/9/26 14:06,355,135,397,1,1444,1736,1227,-9,306,105,224,-3,1042,1371,970,-5,334,86,100,-22,676,1197,846,19,47187,53.4,62.8213,3600,2,聯軸器
2021/9/26 16:06,336,137,415,-5,1471,1755,1241,-8,306,105,224,-3,1042,1371,970,-5,316,97,122,-30,707,1349,954,31,47187,53.28,62.4501,3600,2,聯軸器
2021/9/26 16:06,336,137,415,-5,1471,1755,1241,-8,282,103,207,-15,1006,1377,973,-4,316,97,122,-30,707,1349,954,31,47250,53.28,62.4501,3600,2,聯軸器
2021/9/26 17:06,340,135,395,5,1481,1728,1222,-10,282,103,207,-15,1006,1377,973,-4,327,87,103,-16,688,1193,844,18,47250,53.27,62.6065,3600,2,聯軸器
2021/9/26 17:06,340,135,395,5,1481,1728,1222,-10,290,104,199,-14,996,1364,965,-5,327,87,103,-16,688,1193,844,18,47000,53.27,62.6065,3600,2,聯軸器
2021/9/26 18:06,299,133,427,-5,1501,1708,1208,-5,327,102,192,-13,984,1342,949,-7,328,85,99,-22,675,1175,830,10,47000,53.39,62.694,3600,2,聯軸器
2021/9/26 19:06,367,134,395,5,1389,1727,1221,-3,297,104,181,-14,974,1361,962,-7,346,86,89,-22,658,1177,832,13,46500,53.4,62.8718,3600,2,聯軸器
2021/9/26 20:06,309,134,339,-1,1349,1724,1219,-9,297,104,181,-14,974,1361,962,-7,319,86,103,-22,677,1184,837,18,46500,53.39,63.591,3600,2,聯軸器
2021/9/26 20:06,309,134,339,-1,1349,1724,1219,-9,253,105,156,-8,961,1383,978,0,319,86,103,-22,677,1184,837,18,46250,53.39,63.591,3600,2,聯軸器
2021/9/26 21:06,329,134,360,0,1358,1704,1205,-6,253,105,156,-8,961,1383,978,0,316,87,78,-29,658,1195,844,6,46250,53.39,63.0862,3600,2,聯軸器
2021/9/26 21:06,329,134,360,0,1358,1704,1205,-6,296,104,175,-2,1007,1383,978,-10,316,87,78,-29,658,1195,844,6,45875,53.39,63.0862,3600,2,聯軸器
2021/9/26 22:06,334,132,445,0,1511,1716,1213,-5,296,104,175,-2,1007,1383,978,-10,339,87,95,-21,676,1205,852,21,45875,53.36,62.2533,3600,2,聯軸器
2021/9/26 22:06,334,132,445,0,1511,1716,1213,-5,327,105,190,-7,1001,1380,975,-6,339,87,95,-21,676,1205,852,21,45937,53.36,62.2533,3600,2,聯軸器
2021/9/26 23:06,243,130,360,-5,1340,1664,1177,-7,327,105,190,-7,1001,1380,975,-6,324,86,97,-29,665,1189,841,17,45937,53.37,62.8486,3600,2,聯軸器
2021/9/26 23:06,243,130,360,-5,1340,1664,1177,-7,318,106,166,3,978,1382,977,-11,324,86,97,-29,665,1189,841,17,45875,53.37,62.8486,3600,2,聯軸器
2021/9/27 00:06,312,137,339,5,1352,1771,1252,-8,319,106,175,-3,985,1391,983,-5,340,87,98,-14,673,1204,851,15,45875,53.29,63.2993,3600,2,聯軸器
2021/9/27 01:06,361,133,412,-4,1467,1700,1202,-4,319,106,175,-3,985,1391,983,-5,333,86,86,-23,670,1196,845,3,45875,53.43,63.2162,3600,2,聯軸器
2021/9/27 01:06,361,133,412,-4,1467,1700,1202,-4,264,102,166,-14,949,1337,945,-9,333,86,86,-23,670,1196,845,3,45875,53.43,63.2162,3600,2,聯軸器
2021/9/27 02:06,343,129,389,0,1382,1656,1171,-8,264,102,166,-14,949,1337,945,-9,337,85,91,-18,666,1179,833,10,41875,53.41,62.6366,3600,2,聯軸器
2021/9/27 02:06,343,129,389,0,1382,1656,1171,-8,266,103,178,-13,973,1353,957,-1,337,85,91,-18,666,1179,833,10,41937,53.41,62.6366,3600,2,聯軸器
2021/9/27 04:06,357,133,370,-6,1404,1715,1213,-3,266,103,178,-13,973,1353,957,-1,356,84,99,-17,674,1157,818,14,41937,53.39,62.6252,3600,2,聯軸器
2021/9/27 04:06,357,133,370,-6,1404,1715,1213,-3,296,103,191,-4,990,1362,963,-7,356,84,99,-17,674,1157,818,14,42125,53.39,62.6252,3600,2,聯軸器
2021/9/27 05:06,367,133,367,-3,1424,1703,1204,-5,296,103,191,-4,990,1362,963,-7,330,83,98,-29,653,1151,814,12,45312,53.33,63.1327,3600,2,聯軸器
2021/9/27 05:06,367,133,367,-3,1424,1703,1204,-5,333,103,197,-3,971,1360,962,-2,330,83,98,-29,653,1151,814,12,45562,53.33,63.1327,3600,2,聯軸器
2021/9/27 06:06,342,132,479,0,1516,1678,1186,-8,333,103,197,-3,971,1360,962,-2,335,85,96,-27,660,1165,824,15,45500,53.42,63.2548,3600,2,聯軸器
2021/9/27 06:06,342,132,479,0,1516,1678,1186,-8,323,98,234,-8,985,1288,911,-8,335,85,96,-27,660,1165,824,15,45500,53.42,63.2548,3600,2,聯軸器
2021/9/27 08:06,313,123,385,2,1350,1575,1113,-1,323,98,234,-8,985,1288,911,-8,350,78,107,-12,643,1070,756,10,45500,53.37,62.5763,3600,2,聯軸器
2021/9/27 08:06,313,123,385,2,1350,1575,1113,-1,252,103,190,-4,982,1357,959,-10,350,78,107,-12,643,1070,756,10,34500,53.37,62.5763,3600,2,聯軸器
2021/9/27 09:06,336,133,378,-7,1384,1701,1203,-5,252,103,190,-4,982,1357,959,-10,345,85,101,-13,650,1164,823,15,34500,53.32,62.4322,3600,2,聯軸器
2021/9/27 09:06,336,133,378,-7,1384,1701,1203,-5,274,100,169,-7,922,1308,925,-6,345,85,101,-13,650,1164,823,15,34500,53.32,62.4322,3600,2,聯軸器
2021/9/27 10:06,328,122,381,8,1353,1546,1093,-6,274,100,169,-7,922,1308,925,-6,321,83,89,-20,646,1130,799,15,46125,53.33,62.778,3600,2,聯軸器
2021/9/27 10:06,328,122,381,8,1353,1546,1093,-6,354,105,202,-1,987,1349,954,0,321,83,89,-20,646,1130,799,15,46250,53.33,62.778,3600,2,聯軸器
2021/9/27 11:06,318,136,385,3,1387,1723,1218,-7,354,105,202,-1,987,1349,954,0,335,90,109,-29,675,1238,875,23,46812,53.35,62.5628,3600,2,聯軸器
2021/9/27 11:06,318,136,385,3,1387,1723,1218,-7,277,110,247,-11,1197,1433,1013,-11,335,90,109,-29,675,1238,875,23,46375,53.35,62.5628,3600,2,聯軸器
2021/9/27 12:06,346,149,472,-1,1700,1902,1344,-4,277,110,247,-11,1197,1433,1013,-11,328,134,128,-40,840,1868,1320,29,46312,53.03,60.0007,3600,2,聯軸器
2021/9/27 12:06,346,149,472,-1,1700,1902,1344,-4,313,110,222,-12,1146,1425,1007,-9,328,134,128,-40,840,1868,1320,29,46375,53.03,60.0007,3600,2,聯軸器
2021/9/27 13:06,358,145,500,-11,1751,1893,1339,-6,313,110,222,-12,1146,1425,1007,-9,316,135,104,-35,820,1894,1339,31,46375,53.03,59.5868,3600,2,聯軸器
2021/9/27 13:06,358,145,500,-11,1751,1893,1339,-6,343,98,169,-1,920,1273,900,-2,316,135,104,-35,820,1894,1339,31,46500,53.03,59.5868,3600,2,聯軸器
2021/9/27 14:06,413,126,356,-2,1305,1641,1160,0,343,98,169,-1,920,1273,900,-2,315,88,86,-26,650,1206,852,-5,46125,53.25,62.3914,3600,2,聯軸器
2021/9/27 14:06,413,126,356,-2,1305,1641,1160,0,273,99,155,-6,905,1287,910,-5,315,88,86,-26,650,1206,852,-5,46125,53.25,62.3914,3600,2,聯軸器
2021/9/27 15:06,330,129,372,-12,1321,1697,1200,-3,273,99,155,-6,905,1287,910,-5,331,84,90,-31,652,1157,818,4,46250,53.41,63.7151,3600,2,聯軸器
2021/9/27 15:06,330,129,372,-12,1321,1697,1200,-3,316,96,214,-13,753,1248,883,-3,331,84,90,-31,652,1157,818,4,46437,53.41,63.7151,3600,2,聯軸器
2021/9/27 16:06,308,132,437,0,1453,1693,1197,-4,316,96,214,-13,753,1248,883,-3,329,83,114,-21,566,1150,813,2,47812,53.46,63.7645,3600,2,聯軸器
2021/9/27 16:06,308,132,437,0,1453,1693,1197,-4,267,98,162,-5,666,1276,902,-6,329,83,114,-21,566,1150,813,2,48125,53.46,63.7645,3600,2,聯軸器
2021/9/27 17:06,322,129,381,0,1302,1658,1173,-7,267,98,162,-5,666,1276,902,-6,330,84,96,-28,567,1162,821,2,45625,53.44,63.5096,3600,2,聯軸器
2021/9/27 17:06,322,129,381,0,1302,1658,1173,-7,341,99,150,-8,901,1301,920,7,330,84,96,-28,567,1162,821,2,48250,53.44,63.5096,3600,2,聯軸器
2021/9/27 20:06,337,126,305,9,1246,1627,1150,-2,341,99,150,-8,901,1301,920,7,304,89,90,-22,650,1231,870,-13,47187,53.45,63.3079,3600,2,聯軸器
2021/9/27 20:06,337,126,305,9,1246,1627,1150,-2,326,101,163,-5,923,1328,939,-1,304,89,90,-22,650,1231,870,-13,47187,53.45,63.3079,3600,2,聯軸器
2021/9/27 22:06,310,125,351,0,1278,1600,1131,-5,326,101,163,-5,923,1328,939,-1,291,88,81,-25,641,1217,861,-11,47250,53.42,64.1149,3600,2,聯軸器
2021/9/27 22:06,310,125,351,0,1278,1600,1131,-5,350,97,185,-6,916,1273,900,-4,291,88,81,-25,641,1217,861,-11,45875,53.42,64.1149,3600,2,聯軸器
2021/9/28 00:06,357,123,387,-8,1364,1598,1130,0,350,97,185,-6,916,1273,900,-4,297,104,98,-37,741,1477,1044,-11,46000,53.5,64.6194,3600,2,聯軸器
2021/9/28 00:06,357,123,387,-8,1364,1598,1130,0,261,100,200,-12,974,1321,934,-4,297,104,98,-37,741,1477,1044,-11,45812,53.5,64.6194,3600,2,聯軸器
2021/9/28 01:06,319,127,380,-1,1342,1655,1170,-2,261,100,200,-12,974,1321,934,-4,297,83,96,-30,669,1168,826,2,45687,53.38,63.287,3600,2,聯軸器
2021/9/28 01:06,319,127,380,-1,1342,1655,1170,-2,216,99,174,-2,969,1305,923,-2,297,83,96,-30,669,1168,826,2,45937,53.38,63.287,3600,2,聯軸器
2021/9/28 02:06,321,125,295,-2,1237,1619,1145,-2,216,99,174,-2,969,1305,923,-2,327,86,93,-21,683,1193,843,0,45812,53.48,63.4867,3600,2,聯軸器
2021/9/28 02:06,321,125,295,-2,1237,1619,1145,-2,360,100,149,-3,939,1300,919,0,327,86,93,-21,683,1193,843,0,46937,53.48,63.4867,3600,2,聯軸器
2021/9/28 03:06,323,128,343,3,1319,1638,1159,-11,360,100,149,-3,939,1300,919,0,305,90,90,-24,683,1253,886,-9,46875,53.5,64.1158,3600,2,聯軸器
2021/9/28 03:06,323,128,343,3,1319,1638,1159,-11,276,100,175,-16,948,1300,919,0,305,90,90,-24,683,1253,886,-9,46937,53.5,64.1158,3600,2,聯軸器
2021/9/28 04:06,326,126,388,1,1333,1607,1136,-6,276,100,175,-16,948,1300,919,0,298,93,105,-28,692,1283,907,-12,46937,53.5,63.8856,3600,2,聯軸器
2021/9/28 04:06,326,126,388,1,1333,1607,1136,-6,287,99,171,-13,945,1292,913,-10,298,93,105,-28,692,1283,907,-12,46750,53.5,63.8856,3600,2,聯軸器
2021/9/28 05:06,331,124,331,5,1279,1597,1129,-3,287,99,171,-13,945,1292,913,-10,290,92,103,-27,698,1287,909,-16,46750,53.46,64.2541,3600,2,聯軸器
2021/9/28 05:06,331,124,331,5,1279,1597,1129,-3,355,101,186,-6,964,1318,932,0,290,92,103,-27,698,1287,909,-16,46750,53.46,64.2541,3600,2,聯軸器
2021/9/28 06:06,320,129,307,8,1228,1660,1174,-9,355,101,186,-6,964,1318,932,0,304,86,106,-24,675,1184,837,-5,46750,53.46,64.2191,3600,2,聯軸器
2021/9/28 06:06,320,129,307,8,1228,1660,1174,-9,328,102,188,-14,973,1332,942,-4,304,86,106,-24,675,1184,837,-5,45125,53.46,64.2191,3600,2,聯軸器
2021/9/28 07:06,372,129,435,2,1471,1671,1181,0,328,102,188,-14,973,1332,942,-4,304,90,100,-28,683,1252,885,-8,45062,53.39,63.6485,3600,2,聯軸器
2021/9/28 07:06,372,129,435,2,1471,1671,1181,0,292,100,221,-13,1015,1296,917,-2,304,90,100,-28,683,1252,885,-8,45125,53.39,63.6485,3600,2,聯軸器
2021/9/28 08:06,365,127,438,0,1519,1633,1155,-4,292,100,221,-13,1015,1296,917,-2,325,85,108,-22,681,1174,829,-1,34437,53.47,64.2789,3600,2,聯軸器
2021/9/28 08:06,365,127,438,0,1519,1633,1155,-4,328,101,144,-14,892,1313,928,0,325,85,108,-22,681,1174,829,-1,34437,53.47,64.2789,3600,2,聯軸器
2021/9/28 09:06,331,126,319,-3,1204,1608,1137,-4,328,101,144,-14,892,1313,928,0,302,90,89,-26,689,1251,885,-10,34562,53.52,63.5387,3600,2,聯軸器
2021/9/28 09:06,331,126,319,-3,1204,1608,1137,-4,294,103,171,-7,970,1347,952,-6,302,90,89,-26,689,1251,885,-10,46750,53.52,63.5387,3600,2,聯軸器
2021/9/28 10:06,338,130,351,0,1342,1649,1166,-1,294,103,171,-7,970,1347,952,-6,338,86,89,-22,657,1183,837,-1,46812,53.42,63.4838,3600,2,聯軸器
2021/9/28 10:06,338,130,351,0,1342,1649,1166,-1,280,100,194,-7,984,1317,931,-8,338,86,89,-22,657,1183,837,-1,46937,53.42,63.4838,3600,2,聯軸器
2021/9/28 11:06,317,130,430,0,1464,1694,1198,-3,280,100,194,-7,984,1317,931,-8,313,86,99,-21,677,1197,846,-4,46750,53.52,62.6491,3600,2,聯軸器
2021/9/28 11:06,317,130,430,0,1464,1694,1198,-3,330,100,168,-13,931,1304,922,0,313,86,99,-21,677,1197,846,-4,46500,53.52,62.6491,3600,2,聯軸器
2021/9/28 12:06,353,129,308,2,1234,1676,1185,-7,330,100,168,-13,931,1304,922,0,319,84,90,-22,652,1152,815,2,46625,53.39,63.217,3600,2,聯軸器
2021/9/28 12:06,353,129,308,2,1234,1676,1185,-7,311,104,165,-13,958,1370,969,-6,319,84,90,-22,652,1152,815,2,46250,53.39,63.217,3600,2,聯軸器
2021/9/28 13:05,385,131,426,-2,1466,1689,1194,-6,311,104,165,-13,958,1370,969,-6,329,85,88,-22,670,1179,833,1,46437,53.4,63.4027,3600,2,聯軸器
2021/9/28 13:06,385,131,426,-2,1466,1689,1194,-6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,329,85,88,-22,670,1179,833,1,47875,53.4,63.4027,3600,2,聯軸器
